2025-04-21 00:00:00,11368.98046875,105.47418212890625,12797.575481770833,104.67625705718994,False,0
2025-04-22 00:00:00,11654.830078125,105.8631362915039,12793.2526171875,104.69450168609619,False,0
2025-04-23 00:00:00,11849.25,106.17430114746094,12790.106217447918,104.71199962615967,False,0
2025-04-24 00:00:00,12089.3095703125,106.73828125,12788.536614583334,104.73250930786133,False,0
2025-04-25 00:00:00,12178.490234375,106.78691101074219,12787.798151041667,104.75402969360351,False,0
2025-04-28 00:00:00,12186.51953125,107.15641021728516,12785.717682291666,104.77643817901611,False,0
2025-04-29 00:00:00,12257.26953125,107.34114837646484,12784.269876302084,104.79823528289795,False,0
2025-04-30 00:00:00,12276.3896484375,107.46756744384766,12782.715071614582,104.81984897613525,False,0
2025-05-01 00:00:00,12353.8701171875,107.10115051269531,12781.466940104166,104.839966506958,False,0
2025-05-02 00:00:00,12536.2001953125,106.544189453125,12781.58947265625,104.85571613311768,False,0
2025-05-05 00:00:00,12456.83984375,106.43671417236328,12780.840872395833,104.87073650360108,False,0
2025-05-06 00:00:00,12361.16015625,106.75916290283203,12779.55673828125,104.88852031707764,False,0
2025-05-07 00:00:00,12414.98046875,106.86664581298828,12778.26947265625,104.90808872222901,False,0
2025-05-08 00:00:00,12487.0,106.4855728149414,12778.243671875,104.92637538909912,False,0
2025-05-09 00:00:00,12480.3095703125,106.58326721191406,12778.15673828125,104.94543846130371,False,0
2025-05-12 00:00:00,12888.1298828125,105.75273132324219,12780.92833984375,104.9618837738037,True,15
2025-05-13 00:00:00,12981.8896484375,106.00679016113281,12783.561536458334,104.97835220336914,True,14
2025-05-14 00:00:00,12995.7802734375,105.8992919921875,12787.090670572916,104.9926522064209,True,13
2025-05-15 00:00:00,13052.7197265625,106.20220947265625,12790.193802083333,105.00793910980225,True,12
2025-05-16 00:00:00,13145.8798828125,106.38784790039062,12793.318600260416,105.02377048492431,True,11
2025-05-19 00:00:00,13159.3095703125,106.39762115478516,12796.695065104166,105.03682048797607,True,10
2025-05-20 00:00:00,13108.51953125,106.24129486083984,12799.221731770833,105.04840175628662,True,9
2025-05-21 00:00:00,12897.419921875,105.66478729248047,12799.686998697916,105.05460205078126,True,8
2025-05-22 00:00:00,12891.9501953125,105.97745513916016,12800.7593359375,105.06087631225586,True,7
2025-05-23 00:00:00,12806.240234375,106.07518005371094,12800.862005208333,105.0706661605835,True,6
2025-05-27 00:00:00,13069.3203125,106.37808227539062,12802.732272135416,105.08355606079101,True,5
